year,day,team1,team2,score1,score2,target
3000,228,331,101,255,340,False
3000,228,108,161,321,270,True
3000,228,61,118,236,251,False
3000,228,185,125,243,286,False
3000,228,138,6,321,251,True
3000,228,169,296,270,228,True
3000,228,312,172,332,352,False
3000,228,180,297,282,267,True
3000,228,171,199,282,294,False
3000,228,205,68,263,247,True
3000,228,261,207,178,236,False
3000,228,175,225,255,344,False
3000,228,24,249,317,328,False
3000,228,188,254,243,267,False
3000,228,271,174,267,197,True
3000,228,179,276,220,309,False
3000,228,285,238,309,278,True
3000,228,287,73,309,178,True
3000,228,300,295,371,290,True
3000,228,301,274,328,255,True
3000,228,303,122,425,332,True
3000,228,314,264,205,185,True
3000,228,233,317,259,301,False
3000,228,325,232,325,290,True
3000,228,350,290,297,274,True
3000,230,4,20,321,212,True
3000,230,6,112,270,255,True
3000,230,16,108,367,321,True
3000,230,351,29,278,325,False
3000,230,101,40,278,336,False
3000,230,50,278,247,208,True
3000,230,166,53,243,278,False
3000,230,63,285,375,297,True
3000,230,55,81,247,297,False
3000,230,96,276,325,220,True
3000,230,107,30,313,224,True
3000,230,207,118,224,236,False
3000,230,126,125,282,255,True
3000,230,138,8,274,205,True
3000,230,143,142,201,282,False
3000,230,180,146,294,367,False
3000,230,172,287,282,239,True
3000,230,60,181,239,247,False
3000,230,59,198,294,301,False
3000,230,199,254,336,270,True
3000,230,204,228,406,340,True
3000,230,205,208,259,263,False
3000,230,214,99,321,267,True
3000,230,135,229,259,297,False
3000,230,234,153,336,282,True
3000,230,337,244,255,297,False
3000,230,293,271,309,313,False
3000,230,308,279,232,305,False
3000,230,190,280,332,363,False
3000,230,300,249,390,344,True
3000,230,303,301,328,344,False
3000,230,241,311,270,460,False
3000,230,329,314,263,301,False
3000,230,324,263,309,267,True
3000,230,338,168,267,243,True
3000,230,333,339,247,251,False
3000,230,110,348,189,286,False
3000,231,13,12,363,336,True
3000,231,126,29,313,328,False
3000,231,53,172,263,181,True
3000,231,4,96,201,263,False
3000,231,271,107,274,294,False
3000,231,40,118,255,282,False
3000,231,131,358,301,251,True
3000,231,226,134,286,321,False
3000,231,146,16,348,301,True
3000,231,339,157,259,294,False
3000,231,181,204,352,379,False
3000,231,208,324,317,247,True
3000,231,214,348,332,325,True
3000,231,221,176,375,359,True
3000,231,142,229,263,267,False
3000,231,232,317,309,305,True
3000,231,236,177,274,270,True
3000,231,63,244,259,267,False
3000,231,245,128,336,297,True
3000,231,50,279,247,263,False
3000,231,290,349,294,236,True
3000,231,301,300,317,336,False
3000,231,280,311,325,417,False
3000,231,314,234,317,301,True
3000,231,233,325,263,267,False
3000,231,81,338,236,255,False
3000,231,43,350,317,363,False
3000,233,146,96,282,232,True
3000,233,157,279,267,236,True
3000,233,229,204,263,297,False
3000,233,208,314,270,247,True
3000,233,338,214,255,282,False
3000,233,244,107,286,247,True
3000,233,311,138,270,259,True
3001,28,143,4,185,305,False
3001,28,45,235,313,301,True
3001,28,293,103,402,429,False
3001,28,318,172,255,270,False
3001,28,208,325,375,325,True
3001,28,226,225,259,301,False
3001,28,262,207,309,286,True
3001,28,338,230,321,309,True
3001,30,103,45,239,228,True
3001,30,262,172,317,363,False
3001,30,4,208,267,332,False
3001,30,338,225,321,363,False
3001,31,172,208,301,313,False
3001,31,103,225,294,317,False
3001,33,103,172,267,232,True
3001,33,225,208,325,309,True
3001,37,13,301,398,282,True
3001,37,308,176,282,290,False
3001,37,328,131,297,278,True
3001,38,13,176,305,239,True
3001,38,328,168,301,348,False
3001,38,308,301,294,286,True
3001,40,13,168,375,348,True
3001,40,229,40,228,267,False
3001,40,157,138,348,247,True
3001,40,328,176,267,282,False
3001,40,131,308,263,332,False
3001,42,12,178,270,278,False
3001,44,42,30,232,375,False
3001,44,31,251,309,301,True
3001,44,239,32,259,278,False
3001,44,157,40,232,290,False
3001,44,312,58,212,255,False
3001,44,63,148,425,185,True
3001,44,81,35,309,147,True
3001,44,90,84,371,352,True
3001,44,96,291,282,247,True
3001,44,98,99,158,340,False
3001,44,109,111,251,348,False
3001,44,282,118,278,317,False
3001,44,122,141,294,286,True
3001,44,188,134,305,487,False
3001,44,135,129,340,274,True
3001,44,161,268,410,309,True
3001,44,163,363,286,255,True
3001,44,62,165,220,263,False
3001,44,16,169,309,402,False
3001,44,202,174,185,255,False
3001,44,178,337,328,247,True
3001,44,204,319,383,297,True
3001,44,121,206,282,309,False
3001,44,209,220,348,313,True
3001,44,229,138,290,220,True
3001,44,191,236,232,348,False
3001,44,245,210,274,232,True
3001,44,271,256,267,216,True
3001,44,276,321,263,255,True
3001,44,278,11,332,274,True
3001,44,71,285,243,359,False
3001,44,289,39,309,263,True
3001,44,290,59,317,270,True
3001,44,336,37,259,255,True
3001,44,339,186,267,239,True
3001,44,349,86,247,185,True
3001,44,252,352,239,398,False
3001,46,198,2,294,328,False
3001,46,229,12,243,282,False
3001,46,14,47,332,297,True
3001,46,329,29,263,313,False
3001,46,33,233,267,247,True
3001,46,253,38,263,274,False
3001,46,39,59,325,286,True
3001,46,311,43,267,317,False
3001,46,44,250,325,232,True
3001,46,53,22,417,282,True
3001,46,62,37,243,224,True
3001,46,66,231,263,236,True
3001,46,124,73,317,352,False
3001,46,74,75,317,309,True
3001,46,83,77,282,371,False
3001,46,81,218,359,270,True
3001,46,92,171,278,251,True
3001,46,93,3,286,247,True
3001,46,357,94,259,356,False
3001,46,49,106,367,375,False
3001,46,341,108,259,363,False
3001,46,109,363,297,278,True
3001,46,97,110,216,433,False
3001,46,111,163,255,220,True
3001,46,118,271,371,340,True
3001,46,58,128,220,251,False
3001,46,41,133,367,383,False
3001,46,135,333,255,228,True
3001,46,142,260,321,251,True
3001,46,146,304,479,193,True
3001,46,147,243,224,189,True
3001,46,150,65,387,344,True
3001,46,159,356,305,294,True
3001,46,336,165,263,313,False
3001,46,178,40,305,286,True
3001,46,52,181,278,410,False
3001,46,183,182,270,220,True
3001,46,186,319,309,263,True
3001,46,201,241,402,216,True
3001,46,205,249,274,263,True
3001,46,211,156,348,328,True
3001,46,214,300,371,356,True
3001,46,220,210,290,278,True
3001,46,221,8,297,255,True
3001,46,64,228,286,328,False
3001,46,306,230,290,359,False
3001,46,232,353,371,274,True
3001,46,234,70,263,228,True
3001,46,71,239,224,309,False
3001,46,244,251,278,228,True
3001,46,209,245,274,325,False
3001,46,256,282,286,278,True
3001,46,347,273,282,313,False
3001,46,285,32,297,247,True
3001,46,301,288,263,309,False
3001,46,290,289,305,274,True
3001,46,317,69,321,232,True
3001,46,57,323,251,255,False
3001,46,335,259,290,197,True
3001,46,337,157,317,313,True
3001,46,339,204,336,313,True
3001,46,322,348,212,290,False
3001,46,355,274,301,259,True
3001,46,360,358,243,332,False
3001,47,16,107,375,305,True
3001,47,222,24,236,352,False
3001,47,284,45,239,309,False
3001,47,344,91,197,243,False
3001,47,128,339,328,290,True
3001,47,220,129,270,309,False
3001,47,58,204,278,286,False
3001,47,120,206,375,402,False
3001,47,207,272,472,406,True
3001,47,334,223,267,297,False
3001,47,245,135,340,336,True
3001,47,287,33,255,228,True
3001,47,325,296,208,251,False
3001,47,297,299,286,208,True
3001,47,311,262,282,251,True
3001,47,312,319,328,259,True
3001,47,333,209,251,239,True
3001,49,239,39,286,290,False
3001,49,253,53,236,278,False
3001,49,48,71,290,313,False
3001,49,82,250,239,216,True
3001,49,11,87,301,309,False
3001,49,237,101,294,305,False
3001,49,110,57,348,301,True
3001,49,112,326,340,305,True
3001,49,126,353,336,313,True
3001,49,347,164,247,398,False
3001,49,324,166,286,317,False
3001,49,94,174,228,294,False
3001,49,268,180,259,410,False
3001,49,349,185,216,259,False
3001,49,190,17,321,297,True
3001,49,196,355,305,297,True
3001,49,201,124,390,232,True
3001,49,226,80,313,286,True
3001,49,230,276,305,251,True
3001,49,150,235,305,317,False
3001,49,35,248,274,363,False
3001,49,47,249,216,317,False
3001,49,258,231,297,282,True
3001,49,262,272,476,398,True
3001,49,281,302,321,189,True
3001,49,90,298,305,371,False
3001,49,207,311,259,282,False
3001,51,117,19,255,267,False
3001,51,38,182,263,259,True
3001,51,43,219,267,255,True
3001,51,356,54,247,255,False
3001,51,49,55,255,371,False
3001,51,61,60,220,301,False
3001,51,81,63,332,348,False
3001,51,68,69,309,274,True
3001,51,84,52,325,270,True
3001,51,305,93,228,317,False
3001,51,30,96,251,352,False
3001,51,99,278,367,340,True
3001,51,104,108,220,336,False
3001,51,116,121,267,305,False
3001,51,79,134,263,398,False
3001,51,158,263,305,228,True
3001,51,221,160,267,270,False
3001,51,170,161,274,332,False
3001,51,159,168,239,356,False
3001,51,178,70,394,325,True
3001,51,122,183,239,340,False
3001,51,214,238,348,259,True
3001,51,24,217,352,383,False
3001,51,222,307,387,243,True
3001,51,223,131,309,305,True
3001,51,244,31,301,205,True
3001,51,234,265,278,286,False
3001,51,279,51,267,243,True
3001,51,293,59,340,205,True
3001,51,300,149,375,208,True
3001,51,306,191,267,263,True
3001,51,323,44,290,232,True
3001,51,325,220,267,236,True
3001,51,72,348,239,286,False
3001,51,350,86,336,228,True
3001,53,12,176,301,220,True
3001,53,138,16,336,398,False
3001,53,20,312,232,208,True
3001,53,92,360,247,239,True
3001,53,107,188,383,243,True
3001,53,10,124,294,348,False
3001,53,291,139,297,344,False
3001,53,225,146,286,305,False
3001,53,153,78,274,247,True
3001,53,226,166,270,317,False
3001,53,41,167,309,336,False
3001,53,174,252,255,197,True
3001,53,177,127,356,301,True
3001,53,181,245,267,255,True
3001,53,247,201,239,383,False
3001,53,314,228,297,383,False
3001,53,229,274,282,197,True
3001,53,233,209,301,236,True
3001,53,236,82,270,267,True
3001,53,243,148,270,201,True
3001,53,218,248,255,301,False
3001,53,42,260,274,336,False
3001,53,284,37,201,189,True
3001,53,285,64,301,282,True
3001,53,333,151,239,174,True
3001,53,299,335,216,348,False
3001,53,165,337,228,309,False
3001,53,338,199,363,193,True
3001,53,73,342,270,297,False
3001,53,344,83,255,224,True
3001,53,358,353,236,220,True
3001,53,175,362,270,344,False
3001,54,219,13,193,286,False
3001,54,17,304,294,251,True
3001,54,259,22,286,336,False
3001,54,39,334,317,309,True
3001,54,102,49,278,313,False
3001,54,50,57,390,278,True
3001,54,351,74,270,317,False
3001,54,110,341,344,243,True
3001,54,111,205,348,290,True
3001,54,62,150,290,328,False
3001,54,184,159,286,317,False
3001,54,48,178,216,356,False
3001,54,188,179,263,348,False
3001,54,196,52,363,255,True
3001,54,171,198,197,239,False
3001,54,208,331,344,321,True
3001,54,217,320,294,278,True
3001,54,244,35,263,236,True
3001,54,249,258,247,193,True
3001,54,264,347,297,286,True
3001,54,287,70,348,189,True
3001,54,356,322,274,325,False
3001,54,329,40,321,228,True
3001,56,29,288,309,216,True
3001,56,30,121,313,290,True
3001,56,19,31,321,398,False
3001,56,47,6,328,286,True
3001,56,53,296,232,158,True
3001,56,60,86,336,259,True
3001,56,10,61,259,290,False
3001,56,363,63,205,406,False
3001,56,133,72,297,340,False
3001,56,101,326,344,259,True
3001,56,103,254,336,251,True
3001,56,120,65,317,216,True
3001,56,279,126,294,305,False
3001,56,237,134,243,383,False
3001,56,182,143,185,309,False
3001,56,42,147,189,328,False
3001,56,318,158,282,309,False
3001,56,8,163,305,348,False
3001,56,354,166,228,390,False
3001,56,180,59,309,294,True
3001,56,183,170,344,247,True
3001,56,185,311,247,224,True
3001,56,307,193,375,414,False
3001,56,204,187,371,212,True
3001,56,214,276,367,224,True
3001,56,221,273,305,270,True
3001,56,314,225,278,313,False
3001,56,11,229,224,328,False
3001,56,156,262,251,259,False
3001,56,74,264,286,356,False
3001,56,68,265,251,305,False
3001,56,269,93,317,290,True
3001,56,271,154,425,278,True
3001,56,275,241,603,441,True
3001,56,289,206,325,263,True
3001,56,293,145,321,193,True
3001,56,301,231,232,224,True
3001,56,321,323,232,282,False
3001,56,347,351,220,321,False
3001,58,122,3,216,255,False
3001,58,4,333,290,220,True
3001,58,16,181,363,274,True
3001,58,20,104,297,174,True
3001,58,342,33,224,247,False
3001,58,35,198,236,205,True
3001,58,39,132,325,259,True
3001,58,205,40,309,371,False
3001,58,41,78,220,216,True
3001,58,43,234,328,255,True
3001,58,45,282,294,286,True
3001,58,49,54,325,267,True
3001,58,50,82,305,270,True
3001,58,357,55,274,379,False
3001,58,120,60,297,371,False
3001,58,61,29,344,290,True
3001,58,65,86,301,286,True
3001,58,190,73,332,352,False
3001,58,184,80,205,267,False
3001,58,81,128,270,251,True
3001,58,304,83,201,290,False
3001,58,84,316,290,286,True
3001,58,350,85,301,317,False
3001,58,93,8,383,290,True
3001,58,348,96,270,313,False
3001,58,92,98,239,309,False
3001,58,94,99,243,390,False
3001,58,103,289,239,197,True
3001,58,107,77,286,263,True
3001,58,173,108,274,313,False
3001,58,110,87,387,286,True
3001,58,117,283,305,263,True
3001,58,91,131,243,325,False
3001,58,134,225,352,290,True
3001,58,361,135,243,317,False
3001,58,343,139,340,387,False
3001,58,245,141,336,352,False
3001,58,169,142,290,313,False
3001,58,145,133,309,263,True
3001,58,147,262,317,309,True
3001,58,151,344,267,243,True
3001,58,42,156,174,243,False
3001,58,106,161,402,491,False
3001,58,164,100,340,185,True
3001,58,221,166,232,363,False
3001,58,168,37,394,247,True
3001,58,170,6,414,332,True
3001,58,138,172,228,363,False
3001,58,51,176,274,321,False
3001,58,177,157,328,274,True
3001,58,179,258,352,290,True
3001,58,180,185,348,328,True
3001,58,183,47,263,228,True
3001,58,187,279,332,297,True
3001,58,299,196,286,328,False
3001,58,126,204,278,371,False
3001,58,254,206,255,336,False
3001,58,207,13,336,274,True
3001,58,214,53,332,294,True
3001,58,124,218,239,301,False
3001,58,220,160,263,236,True
3001,58,268,222,282,297,False
3001,58,228,319,359,263,True
3001,58,229,301,332,216,True
3001,58,11,231,263,282,False
3001,58,226,235,274,352,False
3001,58,236,335,367,282,True
3001,58,238,38,290,282,True
3001,58,233,239,274,286,False
3001,58,244,248,309,297,True
3001,58,250,340,406,328,True
3001,58,320,252,243,294,False
3001,58,230,256,286,340,False
3001,58,223,260,294,348,False
3001,58,261,70,259,236,True
3001,58,101,265,220,313,False
3001,58,163,269,301,356,False
3001,58,354,273,224,290,False
3001,58,274,66,297,270,True
3001,58,278,24,328,309,True
3001,58,284,75,305,263,True
3001,58,210,285,216,344,False
3001,58,286,243,224,147,True
3001,58,10,288,224,255,False
3001,58,290,263,263,201,True
3001,58,293,72,344,255,True
3001,58,295,127,464,406,True
3001,58,276,296,170,189,False
3001,58,79,305,263,332,False
3001,58,308,241,472,224,True
3001,58,309,327,297,220,True
3001,58,59,311,336,352,False
3001,58,69,312,239,325,False
3001,58,314,237,290,263,True
3001,58,146,317,313,317,False
3001,58,307,321,332,359,False
3001,58,322,44,278,201,True
3001,58,193,323,282,313,False
3001,58,68,326,263,286,False
3001,58,328,325,278,270,True
3001,58,336,148,417,267,True
3001,58,306,338,255,363,False
3001,58,339,356,297,205,True
3001,58,129,353,224,247,False
3001,58,303,358,251,270,False
3001,58,159,362,197,332,False
3001,60,20,23,286,317,False
3001,60,90,297,286,313,False
3001,60,302,219,208,166,True
3001,61,217,31,251,336,False
3001,61,262,43,228,359,False
3001,61,48,75,325,305,True
3001,61,102,50,201,270,False
3001,61,55,173,270,197,True
3001,61,143,128,267,294,False
3001,61,64,142,267,352,False
3001,61,148,62,301,290,True
3001,61,149,258,259,239,True
3001,61,157,341,417,294,True
3001,61,251,164,263,282,False
3001,61,320,168,297,394,False
3001,61,73,175,278,313,False
3001,61,176,78,336,294,True
3001,61,8,193,270,332,False
3001,61,49,201,267,371,False
3001,61,354,202,294,328,False
3001,61,223,158,294,282,True
3001,61,150,243,181,321,False
3001,61,250,247,255,247,True
3001,61,56,281,317,336,False
3001,61,238,285,321,340,False
3001,61,256,287,251,278,False
3001,61,298,51,332,290,True
3001,61,301,318,294,267,True
3001,61,306,352,313,301,True
3001,61,308,230,328,309,True
3001,61,310,259,216,208,True
3001,61,333,304,259,232,True
3001,61,337,271,379,290,True
3001,61,339,362,317,212,True
3001,61,23,343,297,325,False
3001,61,45,348,232,286,False
3001,63,12,99,371,301,True
3001,63,14,112,383,297,True
3001,63,47,16,363,468,False
3001,63,19,184,297,294,True
3001,63,77,33,263,309,False
3001,63,180,40,263,286,False
3001,63,44,87,286,216,True
3001,63,60,361,290,267,True
3001,63,63,30,286,270,True
3001,63,69,153,247,224,True
3001,63,81,103,398,282,True
3001,63,199,106,348,379,False
3001,63,244,107,286,294,False
3001,63,125,111,224,247,False
3001,63,117,121,263,290,False
3001,63,231,132,247,270,False
3001,63,135,79,363,267,True
3001,63,139,278,274,270,True
3001,63,151,141,332,309,True
3001,63,161,307,437,301,True
3001,63,92,166,286,371,False
3001,63,167,84,340,274,True
3001,63,181,269,325,297,True
3001,63,228,274,336,232,True
3001,63,236,171,332,212,True
3001,63,237,264,243,270,False
3001,63,253,286,201,301,False
3001,63,288,263,297,255,True
3001,63,293,174,321,251,True
3001,63,138,312,336,352,False
3001,63,129,323,274,321,False
3001,63,70,325,208,359,False
3001,63,208,331,263,297,False
3001,63,338,335,251,270,False
3001,63,10,336,309,317,False
3001,63,245,344,313,348,False
3001,63,357,54,301,286,True
3001,63,334,358,197,267,False
3001,65,98,4,208,297,False
3001,65,24,241,363,274,True
3001,65,29,205,267,197,True
3001,65,32,78,274,205,True
3001,65,38,210,274,220,True
3001,65,254,49,170,270,False
3001,65,75,347,301,267,True
3001,65,320,80,185,247,False
3001,65,284,82,274,313,False
3001,65,93,116,375,340,True
